Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
42483099,18D0FF17,true,Rx,0,8,FA,00,00,00,00,00,00,00,
42483653,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
42484213,18FF3321,true,Rx,0,8,9C,17,88,13,00,00,00,00,
42484773,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42485319,18FF3117,true,Rx,0,8,14,00,00,00,00,00,B4,80,
42485886,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42486436,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
42486986,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
42487538,18FF3921,true,Rx,0,8,3F,5E,9E,66,4E,20,20,20,
42488345,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
42488902,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42489454,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
42490000,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
42490548,18FF4090,true,Rx,0,8,00,00,00,00,00,00,00,00,
42491112,18FF4190,true,Rx,0,8,00,00,00,00,00,00,00,00,
42491661,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42492208,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42492766,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42495563,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42495568,1CDEEE17,true,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
42497449,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42501197,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42502512,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42503062,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42503872,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42505259,18FF3117,true,Rx,0,8,14,00,00,00,00,00,B4,80,
42510463,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42516091,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42521428,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42522493,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42523299,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42523867,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42525183,18FF3117,true,Rx,0,8,10,00,00,00,00,00,AE,80,
42530603,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42532705,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42536453,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42536458,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42536463,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42536835,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42541619,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42542863,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42543460,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42544102,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42545368,18FF3117,true,Rx,0,8,00,00,00,00,00,00,AE,80,
42550557,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42556740,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42560281,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42562902,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42563454,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42564013,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42565341,18FF3117,true,Rx,0,8,00,00,00,00,00,00,AE,80,
42572203,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42576549,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42580435,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42582768,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
42583313,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42583879,18FF3321,true,Rx,0,8,9C,17,88,13,00,00,00,00,
42584433,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42584995,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42585549,18FF3117,true,Rx,0,8,00,00,00,00,00,00,AE,80,
42586109,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
42586660,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
42587205,18FF3921,true,Rx,0,8,3F,5E,9E,66,4E,20,20,20,
42588017,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
42588567,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42589124,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
42589682,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
42590228,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42590798,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42591344,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42591914,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42597327,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42599283,18FF50FB,true,Rx,0,8,58,00,00,00,00,00,00,01,
42600613,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42602999,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42603343,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42604025,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42605219,18FF3117,true,Rx,0,8,00,00,00,00,00,00,AE,80,
42610462,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42616985,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42621616,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42622938,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42623492,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42624046,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42625115,18FF3117,true,Rx,0,8,00,00,00,00,00,00,B4,80,
42630535,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42632932,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42633486,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42634045,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42636874,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42636880,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42641581,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42642955,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42643307,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42643981,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42645264,18FF3117,true,Rx,0,8,00,00,00,00,00,00,AE,80,
42650511,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42657552,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42660309,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42662933,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42663487,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42664048,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42665115,18FF3117,true,Rx,0,8,00,00,00,00,00,00,AE,80,
42672318,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42676774,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42680314,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42682730,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
42683275,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42683855,18FF3321,true,Rx,0,8,9C,17,88,13,00,00,00,00,
42684409,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42684963,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42685517,18FF3117,true,Rx,0,8,10,00,00,00,00,00,B4,80,
42686069,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
42686886,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
42687439,18FF3921,true,Rx,0,8,3F,5E,9E,66,4E,20,20,20,
42687989,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
42688540,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42689096,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
42689649,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
42690203,18FF4090,true,Rx,0,8,00,00,00,00,00,00,00,00,
42690762,18FF4190,true,Rx,0,8,00,00,00,00,00,00,00,00,
42691308,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42691882,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42692428,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42693232,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42697330,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42700632,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42702720,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42703520,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42704075,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42705154,18FF3117,true,Rx,0,8,10,00,00,00,00,00,AE,80,
42710552,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42717077,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42721410,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42722930,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42723610,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42723913,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42725231,18FF3117,true,Rx,0,8,10,00,00,00,00,00,AE,80,
42730450,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42732559,18FF56FB,true,Rx,0,8,00,00,00,00,00,00,00,00,
42733121,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42733679,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42734227,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42737641,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42737646,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42741453,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42742762,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42743307,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42743866,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42745214,18FF3117,true,Rx,0,8,10,00,00,00,00,00,AE,80,
42750477,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42757976,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42760484,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42762841,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42763537,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42763871,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42765188,18FF3117,true,Rx,0,8,10,00,00,00,00,00,AE,80,
42772155,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42777845,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42780366,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42782718,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42783264,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
42783830,18FF3321,true,Rx,0,8,9C,17,88,13,00,00,00,00,
42784376,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42784943,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42785496,18FEDA17,true,Rx,0,8,30,33,2E,31,38,2E,32,33,
42786046,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
42786596,18FF3117,true,Rx,0,8,15,00,00,00,00,00,B4,80,
42787148,18FF3921,true,Rx,0,8,3F,5E,9E,66,4E,20,20,20,
42787948,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
42788503,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
42789048,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42789600,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
42790155,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
42790706,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42791252,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42791818,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42792362,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42798049,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42800796,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42802888,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42803442,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42803993,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42804652,18FF50FB,true,Rx,0,8,58,00,00,00,00,00,00,01,
42805301,18FF3117,true,Rx,0,8,05,00,00,00,00,00,B4,80,
42810369,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42818690,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42821483,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42822818,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42823364,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42823923,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42825244,18FF3117,true,Rx,0,8,05,00,00,00,00,00,B4,80,
42830424,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42832793,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42833337,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42833911,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42834453,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42838226,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42841536,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42842722,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42843320,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42843961,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42845180,18FF3117,true,Rx,0,8,05,00,00,00,00,00,B4,80,
42850469,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42858922,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42861520,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
42862856,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42863409,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42863956,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42865281,18FF3117,true,Rx,0,8,05,00,00,00,00,00,B4,80,
42872251,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42878360,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42880364,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42882948,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42883295,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
42883939,18FF3321,true,Rx,0,8,9C,17,88,13,00,00,00,00,
42884493,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42885045,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42885599,18FF3117,true,Rx,0,8,05,00,00,00,00,00,AE,80,
42886158,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
42886714,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
42887267,18FF3921,true,Rx,0,8,3F,5E,9E,66,4E,20,20,20,
42887833,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
42888376,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42888935,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
42889485,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
42890290,18FF4090,true,Rx,0,8,00,00,00,00,00,00,00,00,
42890855,18FF4190,true,Rx,0,8,00,00,00,00,00,00,00,00,
42891408,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42891956,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42892509,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42893061,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42898955,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42900622,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42902843,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42903389,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42903947,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42905253,18FF3117,true,Rx,0,8,05,00,00,00,00,00,AE,80,
42910442,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42915879,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42921491,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42922816,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42923361,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42923974,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42925285,18FF3117,true,Rx,0,8,05,00,00,00,00,00,AE,80,
42930511,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42932661,18EAEE21,true,Rx,0,3,EC,FE,00,00,00,00,00,00,
42933207,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42933761,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42934305,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42934877,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42939343,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42941603,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42942683,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42943495,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42944042,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42945112,18FF3117,true,Rx,0,8,15,00,00,00,00,00,B4,80,
42950666,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42955809,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42960303,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42962747,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42963375,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42963951,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42965270,18FF3117,true,Rx,0,8,15,00,00,00,00,00,AE,80,
42972244,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42975887,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
42980411,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42982867,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
42983419,18D0FF17,true,Rx,0,8,FA,00,00,00,00,00,00,00,
42983718,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
42984264,18FF3321,true,Rx,0,8,9C,17,88,13,00,00,00,00,
42984829,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
42985632,18FF3117,true,Rx,0,8,15,00,00,00,00,00,B4,80,
42986186,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
42986749,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
42987295,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
42987857,18FF3921,true,Rx,0,8,3F,5E,9E,66,4E,20,20,20,
42988410,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
42988957,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
42989501,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
42990049,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
42990598,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
42991415,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
42991977,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
42992531,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
42993093,1CDEEE17,true,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
42999126,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
43001028,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
43002693,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
43003234,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
43004049,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
43005116,18FF3117,true,Rx,0,8,15,00,00,00,00,00,AE,80,
43009501,18FF50FB,true,Rx,0,8,58,00,00,00,00,00,00,01,
43010563,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
43015988,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
43021561,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
43022911,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
43023462,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
43024011,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
43025326,18FF3117,true,Rx,0,8,11,00,00,00,00,00,AE,80,
43030501,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
43032895,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
43033445,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
43033997,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
43034543,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
43036661,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
43039478,18FCBD00,true,Rx,0,8,1A,0B,00,00,00,00,00,00,
43039483,18FD7C00,true,Rx,0,8,FF,80,F3,FD,C3,CF,03,FC,
43041441,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
43042814,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
43043439,18FF3521,true,Rx,0,8,00,11,00,01,00,14,FF,00,
43044000,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
43045311,18FF3117,true,Rx,0,8,11,00,00,00,00,00,AE,80,
43050553,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
43052768,18ECFFEE,true,Rx,0,8,20,12,00,03,FF,EC,FE,00,
43053442,18FF0C00,true,Rx,0,8,00,00,0C,FF,FF,FF,FF,00,
43056014,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
43060323,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
43062863,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
43063415,18FF3521,true,Rx,0,8,00,11,00,01,00,14,FF,00,
43063972,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
43065292,18FF3117,true,Rx,0,8,01,00,00,00,00,00,AE,80,
43072238,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
43075887,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
43080383,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
43082840,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
43083131,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
43083703,18FF3321,true,Rx,0,8,9B,17,88,13,00,00,00,00,
43084273,18FF3521,true,Rx,0,8,00,11,00,01,00,14,FF,00,
43084842,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
43085386,18FF3117,true,Rx,0,8,01,00,00,00,00,00,A8,80,
43086201,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
43086758,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
43087300,18FF3921,true,Rx,0,8,3F,5E,9E,66,4E,20,20,20,
43087869,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
43088419,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
43088969,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
43089523,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
43090084,18FF4090,true,Rx,0,8,00,00,00,00,00,00,00,00,
43090633,18FF4190,true,Rx,0,8,00,00,00,00,00,00,00,00,
43091189,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
43091749,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F1,FF,
43092553,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
